1066,posdora,507,301,1600
1166,posdora,507,302,1600
1277,posdora,506,300,1600
1378,posdora,506,300,1600
1479,posdora,506,301,1600
1580,posdora,506,300,1600
1681,posdora,506,301,1600
1762,pose,600.0,300.0,0.0
1781,posdora,506,301,1600
1882,posdora,507,301,1600
1984,posdora,506,302,1600
2084,posdora,506,300,1600
2185,posdora,506,301,1600
2286,posdora,506,300,1600
2387,posdora,506,301,1600
2488,posdora,507,301,1600
2589,posdora,504,300,1640
2690,posdora,506,299,1680
2791,posdora,507,301,1680
2893,posdora,506,300,1680
2994,posdora,505,301,1680
3042,pose,600.0,300.0,0.0
3095,posdora,507,299,1680
3196,posdora,506,299,1680
3298,posdora,505,302,1680
3398,posdora,506,301,1680
3499,posdora,506,300,1680
3600,posdora,505,302,1680
3701,posdora,505,302,1680
3803,posdora,505,302,1680
3859,pose,599.4765,300.0,-0.30736974
3904,posdora,506,302,1680
4005,posdora,506,299,1680
4106,posdora,505,302,1680
4207,posdora,515,299,1760
4309,posdora,527,299,1840
4410,posdora,532,300,1884
4511,posdora,545,298,2005
4612,posdora,551,299,2045
4713,posdora,565,298,2165
4815,posdora,571,296,2205
4916,posdora,583,297,2285
5017,posdora,595,295,2405
5118,posdora,603,294,2484
5220,posdora,613,295,2565
5321,posdora,621,294,2647
5422,posdora,632,292,2727
5523,posdora,638,292,2767
5623,posdora,651,293,2887
5725,posdora,658,292,2927
5826,posdora,671,289,3084
5926,posdora,677,291,3127
6028,posdora,686,290,3207
6129,posdora,689,291,3207
6230,posdora,690,289,3250
6331,posdora,691,291,3251
6432,posdora,689,291,3251
6486,pose,799.8037,298.93182,-0.522461
6533,posdora,689,289,3251
6623,pose,799.8037,298.93182,-0.522461
6635,posdora,690,290,3251
6736,posdora,688,291,3251
6837,posdora,690,291,3251
6938,posdora,691,289,3251
7040,posdora,690,291,3251
7140,posdora,689,291,3251
7241,posdora,690,291,3251
7343,posdora,689,290,3251
7444,posdora,690,288,3251
7545,posdora,690,292,3251
7646,posdora,691,292,3251
7650,pose,800.0652,298.92932,-0.061390918
7747,posdora,691,291,3251
7848,posdora,691,290,3251
7949,posdora,704,290,3331
8050,posdora,710,286,3413
8151,posdora,721,288,3493
8253,posdora,729,288,3533
8354,posdora,741,287,3653
8455,posdora,753,288,3733
8556,posdora,759,287,3773
8657,posdora,770,286,3893
8758,posdora,776,287,3933
8859,posdora,776,285,3933
8960,posdora,776,287,3933
9061,posdora,775,287,3933
9163,posdora,776,287,3933
9239,pose,891.6591,298.83002,-0.25715458
9264,posdora,776,285,3933
9365,posdora,775,285,3933
9466,posdora,776,287,3933
9567,posdora,777,286,3933
9669,posdora,776,285,3933
9770,posdora,776,286,3933
9872,posdora,776,287,3933
9973,posdora,777,285,3933
10074,posdora,776,286,3933
10175,posdora,776,286,3933
10276,posdora,777,287,3933
10377,posdora,775,286,3933
10478,posdora,777,285,3933
10579,posdora,777,286,3933
10681,posdora,777,287,3933
10782,posdora,776,286,3933
10883,posdora,775,287,3933
10984,posdora,776,284,3973
11085,posdora,777,283,3973
11185,posdora,777,286,3973
11287,posdora,777,287,3973
11388,posdora,777,287,3973
11489,posdora,777,285,3973
11590,posdora,776,284,3973
11690,posdora,777,284,3973
11792,posdora,777,284,3973
11892,posdora,777,288,3973
11993,posdora,776,286,3973
12094,posdora,776,285,3973
12195,posdora,776,286,3973
12296,posdora,778,287,3973
12397,posdora,776,287,3973
12499,posdora,777,287,3973
12600,posdora,778,284,3973
12700,posdora,777,286,3973
12801,posdora,776,287,3973
12902,posdora,776,285,3973
13003,posdora,777,287,3973
13104,posdora,777,287,3973
13205,posdora,777,286,3973
13307,posdora,777,287,3973
