305,posdora,520,306,1600
414,posdora,521,306,1600
514,posdora,519,306,1600
616,posdora,521,306,1640
717,posdora,518,306,1640
819,posdora,519,306,1640
860,pose,600.0,300.0,0.0
919,posdora,520,305,1640
1020,posdora,520,305,1640
1121,posdora,520,305,1640
1222,posdora,520,308,1640
1324,posdora,519,305,1640
1425,posdora,521,306,1640
1527,posdora,519,306,1640
1608,pose,600.0,300.0,0.0
1628,posdora,518,306,1640
1729,posdora,520,306,1640
1830,posdora,519,305,1640
1932,posdora,518,306,1640
2033,posdora,519,308,1640
2135,posdora,519,306,1640
2236,posdora,518,305,1640
2337,posdora,520,305,1640
2437,posdora,519,305,1640
2538,posdora,520,308,1640
2639,posdora,519,307,1640
2740,posdora,519,307,1640
2841,posdora,521,304,1680
2926,pose,600.0,300.0,0.0
2942,posdora,520,306,1680
3043,posdora,521,306,1680
3144,posdora,521,305,1680
3245,posdora,521,304,1680
3346,posdora,538,305,1800
3447,posdora,545,306,1880
3549,posdora,557,302,1965
3650,posdora,564,302,2005
3752,posdora,573,301,2085
3853,posdora,585,301,2205
3954,posdora,592,300,2245
4055,posdora,604,301,2325
4156,posdora,611,301,2405
4257,posdora,624,299,2523
4359,posdora,632,297,2603
4460,posdora,640,296,2683
4561,posdora,650,295,2763
4662,posdora,662,296,2843
4763,posdora,669,296,2883
4864,posdora,677,294,3001
4965,posdora,688,295,3083
5066,posdora,697,293,3165
5167,posdora,703,293,3205
5268,posdora,704,293,3205
5369,posdora,704,293,3205
5471,posdora,703,295,3208
5559,pose,800.67706,300.0,-0.061807316
5572,posdora,704,294,3208
5674,posdora,705,294,3248
5693,pose,800.67706,300.0,-0.061807316
5774,posdora,704,292,3248
5876,posdora,704,294,3248
5977,posdora,703,294,3248
6078,posdora,705,293,3248
6179,posdora,703,294,3248
6281,posdora,705,292,3248
6382,posdora,704,293,3248
6485,posdora,704,294,3248
6586,posdora,705,294,3248
6589,pose,801.2008,299.9999,-0.37056097
6687,posdora,705,293,3248
6788,posdora,704,294,3248
6889,posdora,710,295,3248
6989,posdora,722,294,3368
7090,posdora,730,294,3448
7192,posdora,739,293,3488
7293,posdora,750,294,3608
7394,posdora,758,290,3648
7495,posdora,769,292,3728
7596,posdora,776,291,3808
7697,posdora,788,291,3888
7798,posdora,795,290,3968
7899,posdora,806,289,4086
8000,posdora,806,289,4086
8101,posdora,805,289,4086
8202,posdora,806,288,4086
8303,posdora,805,288,4086
8347,pose,909.2557,299.298,-0.2372431
8404,posdora,806,289,4086
8506,posdora,804,290,4087
8607,posdora,805,289,4087
8708,posdora,807,290,4088
8809,posdora,806,289,4088
8910,posdora,803,290,4088
9011,posdora,806,289,4088
9113,posdora,806,288,4088
9214,posdora,805,290,4088
9315,posdora,807,290,4088
9416,posdora,805,289,4088
9517,posdora,807,288,4088
9618,posdora,805,291,4088
9719,posdora,805,290,4088
9820,posdora,807,288,4088
9921,posdora,806,290,4088
10021,posdora,808,288,4088
10123,posdora,805,290,4088
10224,posdora,806,289,4088
10325,posdora,806,287,4088
10426,posdora,806,288,4088
10527,posdora,806,291,4088
10628,posdora,807,289,4088
10729,posdora,806,288,4088
10830,posdora,803,292,4088
10931,posdora,806,289,4088
11033,posdora,805,290,4088
11134,posdora,804,289,4089
11235,posdora,806,288,4089
11336,posdora,806,288,4089
11438,posdora,806,289,4089
11539,posdora,806,290,4089
11639,posdora,804,290,4089
11740,posdora,806,290,4089
11842,posdora,806,288,4089
11943,posdora,805,290,4089
12044,posdora,804,290,4089
12145,posdora,805,288,4089
12246,posdora,806,289,4089
12346,posdora,807,289,4089
12448,posdora,804,291,4089
12549,posdora,807,289,4089
12650,posdora,806,288,4089
12751,posdora,805,289,4089
12851,posdora,806,289,4089
12952,posdora,805,290,4089
13053,posdora,805,289,4089
13154,posdora,806,288,4089
13255,posdora,805,289,4089
13355,posdora,805,291,4089
13456,posdora,807,289,4089
13558,posdora,804,291,4089
13658,posdora,807,287,4089
13759,posdora,804,290,4089
13860,posdora,805,289,4089
13961,posdora,805,289,4089
14063,posdora,806,289,4089
14164,posdora,806,288,4089
14265,posdora,806,289,4089
14366,posdora,805,290,4089
14467,posdora,807,290,4089
14569,posdora,805,289,4089
14670,posdora,805,290,4089
14771,posdora,807,288,4089
14873,posdora,806,289,4089
14975,posdora,805,291,4089
15076,posdora,807,290,4089
15178,posdora,804,291,4089
15279,posdora,805,289,4089
15291,pose,909.24884,299.29602,-0.23724474
15294,marcavista,updateMarcas,1004.549,6,18.20642
15380,posdora,806,287,4089
15424,pose,909.24884,299.29602,-0.23724474
15481,posdora,808,289,4089
15582,posdora,807,288,4089
15684,posdora,805,290,4089
15785,posdora,806,289,4089
15887,posdora,806,289,4089
15987,posdora,806,289,4089
16089,posdora,803,290,4089
16190,posdora,806,289,4089
16235,pose,909.25006,299.29602,0.07161373
16291,posdora,805,289,4089
16392,posdora,807,288,4089
16493,posdora,815,288,4169
16594,posdora,822,288,4209
16695,posdora,833,287,4289
16796,posdora,840,286,4369
16897,posdora,852,287,4449
16998,posdora,862,286,4529
17099,posdora,871,287,4609
17200,posdora,878,288,4649
17301,posdora,893,285,4769
17402,posdora,898,284,4848
17503,posdora,912,283,4968
17604,posdora,916,284,5008
17705,posdora,929,284,5088
17806,posdora,936,285,5175
17907,posdora,948,283,5257
18008,posdora,961,283,5297
18110,posdora,966,283,5417
18211,posdora,973,282,5457
18312,posdora,985,281,5577
18413,posdora,997,282,5657
18514,posdora,1004,282,5697
18615,posdora,1010,282,5777
18716,posdora,1025,281,5897
18817,posdora,1035,282,5977
18918,posdora,1041,283,6017
19019,posdora,1052,281,6097
19120,posdora,1060,281,6177
19221,posdora,1073,281,6257
19322,posdora,1078,280,6297
19424,posdora,1081,280,6337
19525,posdora,1081,280,6337
19626,posdora,1081,280,6337
19727,posdora,1081,281,6337
19769,pose,1200.2195,299.65866,0.12202953
19828,posdora,1081,280,6337
19891,pose,1200.2195,299.65866,0.12202953
19929,posdora,1082,280,6337
20030,posdora,1080,281,6337
20131,posdora,1081,280,6337
20233,posdora,1081,283,6337
20334,posdora,1082,281,6337
20416,pose,1200.7391,299.65976,0.12267042
20435,posdora,1081,281,6337
20537,posdora,1081,280,6337
20639,posdora,1082,280,6337
20740,posdora,1093,280,6417
20841,posdora,1101,279,6535
20942,posdora,1110,279,6615
21043,posdora,1119,280,6659
21144,posdora,1130,280,6779
21245,posdora,1137,279,6823
21346,posdora,1150,281,6944
21447,posdora,1155,280,6984
21548,posdora,1167,281,7064
21649,posdora,1176,282,7144
21750,posdora,1184,282,7184
21851,posdora,1197,283,7304
21952,posdora,1202,282,7344
22053,posdora,1213,286,7462
22154,posdora,1223,282,7544
22255,posdora,1236,282,7664
22356,posdora,1244,282,7704
22457,posdora,1255,281,7824
22558,posdora,1263,282,7864
22659,posdora,1267,282,7904
22760,posdora,1267,283,7904
22861,posdora,1267,281,7904
22963,posdora,1268,282,7904
23064,posdora,1267,281,7904
23078,pose,1400.2295,300.08655,0.06037036
23165,posdora,1267,280,7904
23198,pose,1400.2295,300.08655,0.06037036
23267,posdora,1269,281,7904
23368,posdora,1268,283,7904
23469,posdora,1267,282,7904
23571,posdora,1268,280,7904
23672,posdora,1268,283,7904
23681,pose,1399.9663,300.0863,0.21404071
23773,posdora,1267,283,7904
23874,posdora,1267,282,7904
23975,posdora,1273,281,7944
24076,posdora,1281,283,8024
24178,posdora,1291,282,8104
24278,posdora,1301,283,8184
24380,posdora,1314,281,8264
24481,posdora,1321,282,8344
24582,posdora,1330,282,8424
24684,posdora,1339,283,8464
24784,posdora,1350,282,8584
24885,posdora,1356,283,8624
24987,posdora,1368,284,8704
25087,posdora,1376,285,8815
25188,posdora,1386,282,8897
25290,posdora,1394,283,8937
25391,posdora,1408,282,9057
25492,posdora,1417,284,9137
25593,posdora,1425,284,9217
25694,posdora,1434,283,9257
25795,posdora,1443,285,9348
25896,posdora,1453,286,9428
25997,posdora,1454,282,9432
26098,posdora,1455,286,9472
26199,posdora,1452,285,9472
26300,posdora,1453,283,9472
26357,pose,1600.7739,300.83307,0.30726442
26401,posdora,1453,285,9472
26500,pose,1600.7739,300.83307,0.30726442
26502,posdora,1453,284,9472
26603,posdora,1454,285,9472
26704,posdora,1453,283,9472
26805,posdora,1453,285,9472
26906,posdora,1451,284,9472
27007,posdora,1451,283,9472
27107,posdora,1454,284,9472
27208,posdora,1454,284,9473
27309,posdora,1454,284,9473
27411,posdora,1452,284,9473
27465,pose,1600.7732,300.83307,8.4259646E-4
27512,posdora,1454,285,9473
27613,posdora,1455,285,9473
27714,posdora,1456,284,9473
27815,posdora,1470,288,9593
27916,posdora,1477,287,9633
28018,posdora,1491,286,9753
28119,posdora,1495,286,9793
28220,posdora,1510,285,9913
28321,posdora,1515,285,9953
28422,posdora,1520,286,9993
28523,posdora,1520,285,9993
28623,posdora,1521,288,9993
28725,posdora,1521,287,9993
28817,pose,1673.1251,300.83484,-0.06403066
28826,posdora,1521,287,9993
28928,posdora,1523,285,9993
29029,posdora,1521,286,9993
29130,posdora,1521,284,10006
29231,posdora,1521,288,10006
29332,posdora,1520,285,10006
29433,posdora,1521,285,10006
29533,posdora,1522,287,10006
29635,posdora,1522,286,10006
29736,posdora,1517,286,10006
29836,posdora,1523,288,10006
29937,posdora,1523,286,10006
30039,posdora,1521,285,10006
30139,posdora,1519,287,10006
30240,posdora,1523,289,10006
30341,posdora,1521,285,10006
30442,posdora,1520,287,10006
30543,posdora,1523,289,10006
30644,posdora,1521,285,10006
30745,posdora,1522,286,10006
30774,pose,1673.1251,300.83484,-0.06403066
30846,posdora,1521,286,10006
30947,posdora,1521,288,10006
31048,posdora,1523,285,10006
31149,posdora,1521,287,10006
31250,posdora,1521,287,10006
31351,posdora,1520,285,10006
31453,posdora,1520,286,10006
31554,posdora,1523,285,10006
31655,posdora,1521,287,10006
31756,posdora,1521,287,10006
31857,posdora,1523,285,10006
31959,posdora,1522,285,10006
32060,posdora,1522,286,10006
32161,posdora,1521,287,10006
32262,posdora,1520,284,10006
32363,posdora,1523,285,10006
32465,posdora,1523,285,10006
32566,posdora,1522,286,10006
32667,posdora,1523,284,10006
32768,posdora,1523,282,10006
32870,posdora,1525,282,10046
32971,posdora,1527,282,10046
33072,posdora,1527,281,10046
33174,posdora,1528,279,10086
33275,posdora,1528,278,10086
33376,posdora,1533,276,10126
33477,posdora,1532,278,10126
33578,posdora,1534,276,10126
33680,posdora,1536,276,10166
33781,posdora,1538,276,10166
33882,posdora,1539,275,10166
33984,posdora,1541,273,10245
34085,posdora,1538,273,10246
34848,posdora,1552,272,10326
38320,pose,1672.9219,300.83508,90.01044
38443,pose,1672.9219,300.83508,90.01044
38994,pose,1672.9219,300.83508,90.01044
41048,posdora,1606,429,11592
41766,pose,1673.1412,498.6562,89.94844
41812,posdora,1611,436,11710
42520,pose,1673.1412,498.6562,89.94844
42888,posdora,1608,438,11712
42988,posdora,1610,438,11712
43288,posdora,1607,438,11712
43389,posdora,1610,439,11712
44368,posdora,1618,447,11830
44736,posdora,1623,455,11948
46048,posdora,1628,469,12066
46372,posdora,1629,473,12106
46473,posdora,1630,474,12146
46848,posdora,1632,479,12186
46949,posdora,1632,481,12226
47050,posdora,1632,481,12226
47151,posdora,1632,484,12226
47408,posdora,1634,490,12306
47509,posdora,1628,487,12309
47852,posdora,1632,497,12349
47953,posdora,1629,497,12351
48168,posdora,1630,501,12391
48268,posdora,1629,503,12392
48568,posdora,1628,507,12432
48669,posdora,1624,507,12442
48770,posdora,1623,509,12442
48871,posdora,1625,509,12442
48972,posdora,1618,506,12494
49074,posdora,1619,510,12494
49175,posdora,1617,510,12494
49276,posdora,1616,512,12494
49377,posdora,1618,511,12494
49478,posdora,1620,512,12495
49580,posdora,1617,512,12495
49669,pose,1673.1415,498.7137,-179.66252
49681,posdora,1619,512,12495
49782,posdora,1616,509,12495
49883,posdora,1618,510,12495
49985,posdora,1618,514,12495
50086,posdora,1600,509,12563
50248,posdora,1584,511,12726
50349,posdora,1576,511,12766
50450,posdora,1570,510,12806
50551,posdora,1557,507,12932
50652,posdora,1548,507,13012
50753,posdora,1541,507,13052
50854,posdora,1531,506,13132
50955,posdora,1523,506,13212
51056,posdora,1509,502,13349
51157,posdora,1502,502,13389
51258,posdora,1487,500,13509
51359,posdora,1482,501,13549
51461,posdora,1469,500,13669
51562,posdora,1464,502,13709
51663,posdora,1453,500,13789
51764,posdora,1445,497,13860
51866,posdora,1436,498,13940
51967,posdora,1433,495,13980
52068,posdora,1433,498,13980
52169,posdora,1432,499,13980
52270,posdora,1434,499,13980
52350,pose,1478.4564,497.5748,-179.87872
52371,posdora,1432,496,13980
52472,posdora,1433,498,13980
52489,pose,1478.4564,497.5748,-179.87872
52574,posdora,1435,496,13980
52675,posdora,1433,498,13980
52776,posdora,1433,497,13980
52877,posdora,1434,496,13980
52978,posdora,1433,500,13984
53043,pose,1478.4578,497.57483,179.81285
53079,posdora,1433,496,13984
53180,posdora,1433,496,13984
53281,posdora,1431,495,13984
53382,posdora,1419,495,14104
53483,posdora,1409,497,14184
53585,posdora,1401,497,14224
53686,posdora,1388,493,14381
53786,posdora,1379,492,14461
53887,posdora,1374,492,14501
53988,posdora,1361,492,14581
54090,posdora,1352,494,14661
54191,posdora,1341,492,14741
54292,posdora,1332,490,14821
54393,posdora,1321,490,14901
54494,posdora,1311,487,15019
54595,posdora,1301,485,15099
54696,posdora,1294,489,15179
54797,posdora,1282,485,15259
54898,posdora,1273,487,15339
54999,posdora,1266,486,15379
55100,posdora,1255,484,15457
55201,posdora,1246,483,15535
55302,posdora,1236,482,15613
55403,posdora,1235,483,15613
55504,posdora,1237,483,15613
55605,posdora,1236,482,15613
55706,posdora,1235,481,15613
55755,pose,1276.5894,498.25546,179.91179
55808,posdora,1236,480,15619
55906,pose,1276.5894,498.25546,179.91179
55909,posdora,1238,483,15619
56010,posdora,1236,482,15619
56111,posdora,1236,485,15619
56212,posdora,1237,483,15619
56314,posdora,1236,482,15619
56415,posdora,1235,481,15619
56516,posdora,1235,483,15619
56616,posdora,1235,481,15619
