347,posdora,563,304,1600
448,posdora,564,303,1600
563,posdora,564,303,1600
664,posdora,564,304,1600
766,posdora,562,305,1640
867,posdora,563,304,1640
921,pose,600.0,300.0,0.0
968,posdora,563,303,1640
1069,posdora,564,303,1640
1171,posdora,563,304,1640
1272,posdora,564,303,1640
1373,posdora,564,302,1640
1474,posdora,564,303,1640
1576,posdora,562,304,1640
1675,pose,600.0,300.0,0.0
1677,posdora,564,303,1640
1778,posdora,564,303,1640
1880,posdora,563,303,1640
1981,posdora,564,304,1640
2082,posdora,565,302,1680
2183,posdora,564,304,1680
2285,posdora,563,304,1680
2386,posdora,563,304,1680
2470,pose,600.0,300.0,0.0
2487,posdora,564,304,1680
2588,posdora,564,304,1680
2689,posdora,564,304,1680
2791,posdora,566,302,1680
2892,posdora,580,304,1800
2994,posdora,587,301,1840
3095,posdora,597,303,1920
3196,posdora,606,300,2000
3297,posdora,616,301,2080
3399,posdora,623,300,2120
3500,posdora,634,298,2238
3601,posdora,644,298,2320
3702,posdora,653,297,2402
3803,posdora,662,298,2482
3905,posdora,669,298,2522
4006,posdora,679,297,2602
4107,posdora,687,297,2682
4208,posdora,696,298,2762
4309,posdora,703,299,2802
4410,posdora,716,296,2922
4511,posdora,722,297,2962
4612,posdora,734,297,3042
4713,posdora,739,295,3082
4815,posdora,740,297,3122
4917,posdora,739,297,3122
5019,posdora,741,295,3122
5090,pose,801.641,300.0,-0.06372501
5120,posdora,741,296,3122
5212,pose,801.641,300.0,-0.06372501
5221,posdora,740,294,3162
5322,posdora,741,295,3162
5423,posdora,742,295,3162
5525,posdora,739,295,3162
5626,posdora,740,296,3162
5726,posdora,741,296,3162
5828,posdora,741,295,3162
5929,posdora,740,294,3162
6030,posdora,740,296,3162
6132,posdora,741,295,3162
6222,pose,801.9046,299.99997,-0.22343864
6233,posdora,742,295,3162
6334,posdora,740,296,3162
6435,posdora,740,296,3162
6536,posdora,745,294,3202
6638,posdora,755,294,3282
6739,posdora,765,293,3362
6840,posdora,775,294,3402
6942,posdora,784,291,3482
7043,posdora,794,292,3562
7144,posdora,803,291,3642
7245,posdora,811,293,3722
7346,posdora,820,292,3802
7447,posdora,829,292,3842
7549,posdora,836,293,3922
7650,posdora,842,293,3962
7751,posdora,844,292,3962
7852,posdora,842,292,3962
7953,posdora,840,294,3962
8029,pose,915.4037,299.55472,-0.39805898
8054,posdora,844,292,3962
8155,posdora,842,291,3962
8255,posdora,841,291,3962
8357,posdora,842,293,3962
8458,posdora,842,291,3962
8559,posdora,843,293,3962
8660,posdora,842,291,3962
8762,posdora,843,291,3962
8863,posdora,843,290,3962
8964,posdora,842,293,3962
9065,posdora,841,292,3962
9166,posdora,843,291,3962
9268,posdora,842,292,3962
9369,posdora,841,292,3962
9470,posdora,842,291,3962
9572,posdora,843,292,3962
9673,posdora,842,292,3962
9774,posdora,842,291,3962
9875,posdora,841,291,3962
9976,posdora,843,290,3962
10077,posdora,843,292,3962
10178,posdora,840,293,3962
10280,posdora,842,292,3962
10381,posdora,842,293,3962
10482,posdora,841,293,3962
10584,posdora,842,292,3962
10685,posdora,842,292,3962
10786,posdora,843,293,3962
10888,posdora,842,293,3962
10989,posdora,842,292,3962
11090,posdora,844,294,3962
11191,posdora,842,293,3962
11292,posdora,840,292,3962
11393,posdora,842,292,3962
11494,posdora,842,293,3962
11596,posdora,844,292,3962
11697,posdora,842,293,3962
11798,posdora,840,292,3962
11899,posdora,845,291,4002
12001,posdora,842,291,4002
12101,posdora,841,291,4002
12203,posdora,843,292,4002
12304,posdora,842,293,4002
12405,posdora,841,293,4002
12506,posdora,842,293,4002
12608,posdora,843,292,4002
12709,posdora,842,291,4002
12810,posdora,842,293,4002
12911,posdora,840,293,4002
13013,posdora,843,292,4002
13113,posdora,842,292,4002
13214,posdora,841,291,4002
13316,posdora,842,291,4002
13417,posdora,843,291,4002
13518,posdora,844,291,4002
13619,posdora,842,292,4002
13720,posdora,842,291,4002
13821,posdora,841,292,4002
13922,posdora,842,293,4002
14023,posdora,841,291,4002
14124,posdora,842,291,4002
14225,posdora,841,292,4002
14327,posdora,842,292,4002
14428,posdora,841,294,4002
