287,posdora,533,326,1600
390,posdora,533,325,1600
498,posdora,532,323,1640
600,posdora,532,326,1640
702,posdora,534,322,1640
803,posdora,533,324,1640
898,pose,600.0,300.0,0.0
904,posdora,531,326,1640
1005,posdora,532,325,1640
1106,posdora,532,326,1640
1207,posdora,531,323,1640
1309,posdora,532,323,1640
1410,posdora,534,324,1640
1511,posdora,532,324,1640
1612,posdora,531,324,1640
1649,pose,600.0,300.0,0.0
1714,posdora,531,323,1640
1814,posdora,532,323,1640
1916,posdora,532,324,1640
2017,posdora,532,323,1640
2479,pose,600.0,300.0,0.0
3528,posdora,607,316,2265
3629,posdora,616,316,2345
3730,posdora,628,315,2425
3832,posdora,638,314,2543
3933,posdora,646,314,2623
4034,posdora,656,313,2703
4135,posdora,664,315,2749
4236,posdora,673,314,2830
4338,posdora,683,311,2910
4439,posdora,691,309,3028
4541,posdora,701,309,3108
4642,posdora,709,310,3152
4743,posdora,710,311,3192
4844,posdora,713,310,3192
4946,posdora,711,311,3192
5047,posdora,711,309,3194
5071,pose,801.4236,300.0,-0.06413759
5148,posdora,711,312,3194
5179,pose,801.4236,300.0,-0.06413759
5250,posdora,712,312,3194
5351,posdora,712,309,3194
5452,posdora,712,312,3194
5553,posdora,711,309,3194
5654,posdora,711,312,3194
5756,posdora,711,312,3194
5857,posdora,711,309,3194
5958,posdora,713,310,3194
6059,posdora,712,310,3194
6160,posdora,713,310,3194
6187,pose,801.6823,299.99997,-0.22312091
6262,posdora,714,311,3194
6363,posdora,712,311,3194
6464,posdora,713,309,3194
6565,posdora,721,310,3274
6666,posdora,736,308,3396
6768,posdora,742,306,3436
6869,posdora,753,307,3516
6970,posdora,763,308,3596
7072,posdora,772,306,3676
7173,posdora,782,306,3756
7274,posdora,790,303,3874
7375,posdora,799,305,3916
7477,posdora,807,303,3997
7578,posdora,815,303,4077
7679,posdora,815,303,4077
7780,posdora,814,301,4077
7882,posdora,815,304,4077
7983,posdora,814,304,4077
7990,pose,913.57574,299.56726,-0.40041888
8084,posdora,814,303,4077
