0.09,2.1,12.5,6.0,134314.53445639776
0.1,2.1,12.5,6.0,186499.89364749996
0.14,1.8,12.5,6.0,144341.9308810557
0.13,1.8,12.5,6.0,153233.5574003155
0.120000005,1.8,12.5,6.0,136441.57004134054
0.11,1.8,12.5,6.0,164670.4201326594
0.07,1.8,12.5,6.0,142867.40616670175
0.060000002,1.8,12.5,6.0,177056.19422538613
0.05,1.8,12.5,6.0,176865.0819456253
0.08,1.8,12.5,6.0,171298.9790170976
0.09,1.8,12.5,6.0,133104.63604708356
0.1,1.8,12.5,6.0,117778.89191625989
0.14,1.95,12.5,6.0,164224.0832563623
0.13,1.95,12.5,6.0,139135.18901894678
0.120000005,1.95,12.5,6.0,145739.764465758
0.11,1.95,12.5,6.0,166468.53907390748
0.07,1.95,12.5,6.0,172318.375603139
0.060000002,1.95,12.5,6.0,164947.18173140407
0.05,1.95,12.5,6.0,168023.77677381923
0.08,1.95,12.5,6.0,139226.82506602316
0.09,1.95,12.5,6.0,147603.2027465416
0.1,1.95,12.5,6.0,141758.11207982624
0.14,0.9,12.5,6.0,140222.23299352892
0.13,0.9,12.5,6.0,156926.50903796701
0.120000005,0.9,12.5,6.0,153373.29955596963
0.07,0.9,12.5,6.0,180012.4126801975
0.05,0.9,12.5,6.0,191662.29745311555
0.060000002,0.9,12.5,6.0,185186.08128121548
0.08,0.9,12.5,6.0,170066.4809214151
0.09,0.9,12.5,6.0,173769.07510007272
0.1,0.9,12.5,6.0,159705.80768928505
0.11,0.9,12.5,6.0,135305.21802647808
0.14,0.75,12.5,6.0,161089.25485549725
0.13,0.75,12.5,6.0,160189.65253835547
0.120000005,0.75,12.5,6.0,179504.4031788159
0.08,0.75,12.5,6.0,180744.35165581843
0.07,0.75,12.5,6.0,138764.81850478373
0.05,0.75,12.5,6.0,187182.84712649268
0.060000002,0.75,12.5,6.0,152712.17148264346
0.09,0.75,12.5,6.0,116868.12264753893
0.1,0.75,12.5,6.0,164019.2003131403
0.11,0.75,12.5,6.0,185206.106512386
0.14,1.2,12.5,6.0,144650.39149598216
0.13,1.2,12.5,6.0,119892.49912876358
0.120000005,1.2,12.5,6.0,172032.736073492
0.11,1.2,12.5,6.0,149317.87469040146
0.07,1.2,12.5,6.0,150128.30211544657
0.05,1.2,12.5,6.0,183027.09105528973
0.060000002,1.2,12.5,6.0,162885.2817360013
0.08,1.2,12.5,6.0,151401.0051883809
0.09,1.2,12.5,6.0,159152.96223467303
0.1,1.2,12.5,6.0,141174.63190960442
0.14,1.35,12.5,6.0,174402.13407512847
0.13,1.35,12.5,6.0,136888.16849584528
0.120000005,1.35,12.5,6.0,135753.63522552708
0.11,1.35,12.5,6.0,128712.67467181766
0.07,1.35,12.5,6.0,173185.65189634706
0.05,1.35,12.5,6.0,171604.5004598928
0.060000002,1.35,12.5,6.0,170447.01355659822
0.08,1.35,12.5,6.0,143738.48673125982
0.09,1.35,12.5,6.0,143743.09258171738
0.1,1.35,12.5,6.0,137685.92700293032
0.14,1.05,12.5,6.0,132764.3795476185
0.13,1.05,12.5,6.0,139329.94333224648
0.120000005,1.05,12.5,6.0,154360.83240104717
0.11,1.05,12.5,6.0,156102.70424499785
0.07,1.05,12.5,6.0,189807.54107858398
0.05,1.05,12.5,6.0,184924.41817719984
0.060000002,1.05,12.5,6.0,156747.29921272778
0.08,1.05,12.5,6.0,167836.62786512874
0.09,1.05,12.5,6.0,169941.2028513145
0.1,1.05,12.5,6.0,134954.16029394945
0.14,1.65,15.0,5.0,136888.55391358855
0.13,1.65,15.0,5.0,138064.27362569794
0.120000005,1.65,15.0,5.0,172990.27960250032
0.11,1.65,15.0,5.0,147644.07643034635
0.07,1.65,15.0,5.0,163195.73016527464
0.060000002,1.65,15.0,5.0,149405.98128158192
0.05,1.65,15.0,5.0,147722.5857624633
0.08,1.65,15.0,5.0,186950.50241198132
0.09,1.65,15.0,5.0,131103.10450741227
0.1,1.65,15.0,5.0,121088.67791808862
0.14,1.95,15.0,5.0,154844.80224508035
0.13,1.95,15.0,5.0,114525.6441520754
0.120000005,1.95,15.0,5.0,152967.21077045743
0.11,1.95,15.0,5.0,132951.29960569672
0.07,1.95,15.0,5.0,151927.1132035389
0.060000002,1.95,15.0,5.0,161397.92799715116
0.05,1.95,15.0,5.0,199753.22837266856
0.08,1.95,15.0,5.0,179970.0650834214
0.09,1.95,15.0,5.0,153897.9934612412
0.1,1.95,15.0,5.0,201631.10002929924
0.14,1.8,15.0,5.0,135857.64374452026
0.13,1.8,15.0,5.0,138664.26745519676
0.120000005,1.8,15.0,5.0,130821.6127210151
0.11,1.8,15.0,5.0,123686.43144879115
0.07,1.8,15.0,5.0,151344.35059102386
0.060000002,1.8,15.0,5.0,155207.43458306315
0.05,1.8,15.0,5.0,154501.47309000164
0.08,1.8,15.0,5.0,193867.68276771702
0.09,1.8,15.0,5.0,174980.6718386605
0.1,1.8,15.0,5.0,139528.81123117727
0.14,2.1,15.0,5.0,147796.8169943676
0.13,2.1,15.0,5.0,137289.48235217755
0.120000005,2.1,15.0,5.0,159541.3866337276
0.11,2.1,15.0,5.0,132598.3195954187
0.07,2.1,15.0,5.0,155687.81572176152
0.060000002,2.1,15.0,5.0,143570.48842639633
0.05,2.1,15.0,5.0,180831.94663233304
0.08,2.1,15.0,5.0,127961.83229137181
0.09,2.1,15.0,5.0,163046.67360185488
0.1,2.1,15.0,5.0,132501.97678832302
0.14,0.75,15.0,5.0,160019.72200080336
0.13,0.75,15.0,5.0,166605.63417882222
0.120000005,0.75,15.0,5.0,144053.60870028145
0.08,0.75,15.0,5.0,160613.9511107613
0.07,0.75,15.0,5.0,179665.3698577219
0.05,0.75,15.0,5.0,170372.74898778528
0.060000002,0.75,15.0,5.0,189979.50422357477
0.09,0.75,15.0,5.0,138637.14344473128
0.1,0.75,15.0,5.0,152471.9735001049
0.11,0.75,15.0,5.0,123107.68410353194
0.14,1.05,15.0,5.0,140750.54702315034
0.13,1.05,15.0,5.0,146037.8270277946
0.120000005,1.05,15.0,5.0,163367.68037559028
0.11,1.05,15.0,5.0,140272.56386499904
0.07,1.05,15.0,5.0,152744.04409780205
0.05,1.05,15.0,5.0,160096.9727016233
0.060000002,1.05,15.0,5.0,160498.67870048055
0.08,1.05,15.0,5.0,134437.78914423354
0.09,1.05,15.0,5.0,177879.24401989504
0.1,1.05,15.0,5.0,133088.6908827749
0.14,0.9,15.0,5.0,152868.2213233981
0.13,0.9,15.0,5.0,174138.60056484892
0.120000005,0.9,15.0,5.0,143510.3764059224
0.07,0.9,15.0,5.0,165351.3902705322
0.05,0.9,15.0,5.0,116143.41668377872
0.060000002,0.9,15.0,5.0,151831.5651106053
0.08,0.9,15.0,5.0,152042.45884587313
0.09,0.9,15.0,5.0,140202.80268959395
0.1,0.9,15.0,5.0,153903.89803246383
0.11,0.9,15.0,5.0,178829.69240303838
0.14,1.5,15.0,5.0,89540.29190243405
0.13,1.5,15.0,5.0,136448.7386483318
0.120000005,1.5,15.0,5.0,127003.76133226242
0.11,1.5,15.0,5.0,154897.89155298428
0.07,1.5,15.0,5.0,156194.41879365142
0.05,1.5,15.0,5.0,157530.89895553183
0.060000002,1.5,15.0,5.0,118836.33114948348
0.08,1.5,15.0,5.0,155992.94486432013
0.09,1.5,15.0,5.0,154769.61083705164
0.1,1.5,15.0,5.0,171604.46175881568
0.14,1.2,15.0,5.0,153228.7055451692
0.13,1.2,15.0,5.0,141641.19948105185
0.120000005,1.2,15.0,5.0,147484.7999018465
0.11,1.2,15.0,5.0,154332.99533676592
0.07,1.2,15.0,5.0,159339.9363842976
0.05,1.2,15.0,5.0,165044.419252094
0.060000002,1.2,15.0,5.0,148118.9472665014
0.08,1.2,15.0,5.0,159207.2860834906
0.09,1.2,15.0,5.0,183255.19686959984
0.1,1.2,15.0,5.0,142804.2505356687
0.14,1.35,15.0,5.0,162305.35587342043
0.13,1.35,15.0,5.0,133803.01717453144
0.120000005,1.35,15.0,5.0,168383.18884120657
0.11,1.35,15.0,5.0,166103.9420285419
0.07,1.35,15.0,5.0,146127.24098041854
0.05,1.35,15.0,5.0,168791.95137560385
0.060000002,1.35,15.0,5.0,150446.88940076833
0.08,1.35,15.0,5.0,165546.87259091527
0.09,1.35,15.0,5.0,138151.1306247046
0.1,1.35,15.0,5.0,172254.27721148948
0.14,1.8,12.5,7.0,124131.53010504085
0.13,1.8,12.5,7.0,133206.39455435128
0.120000005,1.8,12.5,7.0,158373.4171139368
0.11,1.8,12.5,7.0,159594.72373565115
0.07,1.8,12.5,7.0,189155.74560438824
0.060000002,1.8,12.5,7.0,177238.89558421524
0.05,1.8,12.5,7.0,175478.10395565873
0.08,1.8,12.5,7.0,160915.13674598478
0.09,1.8,12.5,7.0,149826.1883378764
0.1,1.8,12.5,7.0,154509.6625490123
0.14,1.95,12.5,7.0,148392.9719368817
0.13,1.95,12.5,7.0,147107.58999568856
0.120000005,1.95,12.5,7.0,101024.20446080071
0.11,1.95,12.5,7.0,106310.64188292947
0.07,1.95,12.5,7.0,161636.72043128608
0.060000002,1.95,12.5,7.0,158635.88192639043
0.05,1.95,12.5,7.0,170138.01630853783
0.08,1.95,12.5,7.0,169542.5442196606
0.09,1.95,12.5,7.0,109448.05516978005
0.1,1.95,12.5,7.0,143075.50573133124
0.14,2.1,12.5,7.0,158770.71024384105
0.13,2.1,12.5,7.0,127462.82443234292
0.120000005,2.1,12.5,7.0,115943.75331809273
0.11,2.1,12.5,7.0,138774.98572261917
0.07,2.1,12.5,7.0,149083.7117169173
0.060000002,2.1,12.5,7.0,172374.12692587348
0.05,2.1,12.5,7.0,156279.65070067154
0.08,2.1,12.5,7.0,169889.93346716242
0.09,2.1,12.5,7.0,152579.41713328467
0.1,2.1,12.5,7.0,153482.21623751373
0.14,0.75,12.5,7.0,156118.93229526776
0.13,0.75,12.5,7.0,173411.80346396758
0.120000005,0.75,12.5,7.0,164723.48348132457
0.08,0.75,12.5,7.0,151721.3558704207
0.07,0.75,12.5,7.0,161078.59868732432
0.05,0.75,12.5,7.0,198210.6211149169
0.060000002,0.75,12.5,7.0,142552.27660876195
0.09,0.75,12.5,7.0,163960.60920120843
0.1,0.75,12.5,7.0,150050.97466385274
0.11,0.75,12.5,7.0,116431.09066807563
0.14,0.9,12.5,7.0,159724.16001765977
0.13,0.9,12.5,7.0,164342.71347291232
0.120000005,0.9,12.5,7.0,148102.25509836173
0.07,0.9,12.5,7.0,165449.6844679948
0.05,0.9,12.5,7.0,183772.91594546137
0.060000002,0.9,12.5,7.0,183063.54157582164
0.08,0.9,12.5,7.0,165073.8751720911
0.09,0.9,12.5,7.0,171043.6831021084
0.1,0.9,12.5,7.0,151421.38728005774
0.11,0.9,12.5,7.0,195780.64580353975
0.14,1.5,12.5,7.0,177447.44819286946
0.13,1.5,12.5,7.0,141285.43235184567
0.120000005,1.5,12.5,7.0,176993.20910034457
0.11,1.5,12.5,7.0,140764.98316814806
0.07,1.5,12.5,7.0,165448.5430524153
0.05,1.5,12.5,7.0,160742.02173731377
0.060000002,1.5,12.5,7.0,187717.93731307524
0.08,1.5,12.5,7.0,178876.8989656192
0.09,1.5,12.5,7.0,121318.91533843515
0.1,1.5,12.5,7.0,147372.0494732387
0.14,1.65,12.5,7.0,120666.73940231244
0.13,1.65,12.5,7.0,153646.3830671865
0.120000005,1.65,12.5,7.0,183402.7218996753
0.11,1.65,12.5,7.0,145482.96865124835
0.07,1.65,12.5,7.0,148426.38637388765
0.060000002,1.65,12.5,7.0,159836.82544707082
0.05,1.65,12.5,7.0,134114.9074225505
0.08,1.65,12.5,7.0,167156.15760430376
0.09,1.65,12.5,7.0,191115.58766028594
0.1,1.65,12.5,7.0,162862.31070846895
0.14,1.05,12.5,7.0,165664.68133318148
0.13,1.05,12.5,7.0,162403.5699283883
0.120000005,1.05,12.5,7.0,161759.95475799238
0.11,1.05,12.5,7.0,148140.36599888594
0.07,1.05,12.5,7.0,164023.33886002479
0.05,1.05,12.5,7.0,151730.1958874296
0.060000002,1.05,12.5,7.0,115342.99862474205
0.08,1.05,12.5,7.0,150524.7458364681
0.09,1.05,12.5,7.0,165505.4377299974
0.1,1.05,12.5,7.0,140969.4741350463
0.14,1.35,12.5,7.0,150183.93814986676
0.13,1.35,12.5,7.0,142661.13696027535
0.120000005,1.35,12.5,7.0,140243.18297610356
0.11,1.35,12.5,7.0,163118.7941024605
0.07,1.35,12.5,7.0,165057.6573101856
0.05,1.35,12.5,7.0,176730.0221743002
0.060000002,1.35,12.5,7.0,179048.41770150242
0.08,1.35,12.5,7.0,135871.9177257396
0.09,1.35,12.5,7.0,154901.735930016
0.1,1.35,12.5,7.0,145907.14038821257
0.14,1.2,12.5,7.0,157593.00242483136
0.13,1.2,12.5,7.0,179589.74271156706
0.120000005,1.2,12.5,7.0,163891.02359511593
0.11,1.2,12.5,7.0,207655.62689285638
0.07,1.2,12.5,7.0,127924.29684823523
0.05,1.2,12.5,7.0,155337.98396859964
0.060000002,1.2,12.5,7.0,172339.01465316664
0.08,1.2,12.5,7.0,150149.6186193536
0.09,1.2,12.5,7.0,153015.1750772805
0.1,1.2,12.5,7.0,167467.86018052572
0.14,0.75,15.0,7.0,126502.89506962939
0.13,0.75,15.0,7.0,165722.85722635384
0.120000005,0.75,15.0,7.0,147898.8420580032
0.08,0.75,15.0,7.0,183644.61572302744
0.07,0.75,15.0,7.0,169885.16049474
0.05,0.75,15.0,7.0,184572.24946693607
0.060000002,0.75,15.0,7.0,127048.84673231086
0.09,0.75,15.0,7.0,154365.84416630995
0.1,0.75,15.0,7.0,126466.99619396176
0.11,0.75,15.0,7.0,164225.9333677088
0.14,1.95,15.0,7.0,145802.1966114854
0.13,1.95,15.0,7.0,129941.15549688591
0.120000005,1.95,15.0,7.0,113212.88766006075
0.11,1.95,15.0,7.0,145616.37552927484
0.07,1.95,15.0,7.0,152074.62020729732
0.060000002,1.95,15.0,7.0,172128.68927510743
0.05,1.95,15.0,7.0,156397.95452734828
0.08,1.95,15.0,7.0,144098.9433056813
0.09,1.95,15.0,7.0,161340.78415871528
0.1,1.95,15.0,7.0,135745.8397293112
0.14,1.8,15.0,7.0,168658.0078589356
0.13,1.8,15.0,7.0,164634.62775294745
0.120000005,1.8,15.0,7.0,141960.8199310211
0.11,1.8,15.0,7.0,129660.56963175468
0.07,1.8,15.0,7.0,148132.57654917022
0.060000002,1.8,15.0,7.0,143334.9021717992
0.05,1.8,15.0,7.0,146004.08743325667
0.08,1.8,15.0,7.0,128183.56218412993
0.09,1.8,15.0,7.0,116158.10878749986
0.1,1.8,15.0,7.0,126390.81070399252
0.14,1.65,15.0,7.0,138732.20273147078
0.13,1.65,15.0,7.0,152129.67082635654
0.120000005,1.65,15.0,7.0,147143.06961566265
0.11,1.65,15.0,7.0,154298.42102284008
0.07,1.65,15.0,7.0,156940.93707779335
0.060000002,1.65,15.0,7.0,157896.10039890354
0.05,1.65,15.0,7.0,152276.8354745091
0.08,1.65,15.0,7.0,160809.42455293844
0.09,1.65,15.0,7.0,142414.21657675892
0.1,1.65,15.0,7.0,178676.96036384712
0.14,2.1,15.0,7.0,154866.80444338554
0.13,2.1,15.0,7.0,145225.65255060018
0.120000005,2.1,15.0,7.0,97686.91351981409
0.11,2.1,15.0,7.0,125935.5021460705
0.07,2.1,15.0,7.0,143219.05509981595
0.060000002,2.1,15.0,7.0,168997.41015495034
0.05,2.1,15.0,7.0,117719.39118828705
0.08,2.1,15.0,7.0,126913.81343955177
0.09,2.1,15.0,7.0,149248.3477126078
0.1,2.1,15.0,7.0,131040.58159277878
0.14,1.05,15.0,7.0,140150.40044038833
0.13,1.05,15.0,7.0,182253.95111008507
0.120000005,1.05,15.0,7.0,151750.99817984144
0.11,1.05,15.0,7.0,125928.48483537268
0.07,1.05,15.0,7.0,158910.12279314315
0.05,1.05,15.0,7.0,151108.9472109013
0.060000002,1.05,15.0,7.0,145807.5618997554
0.08,1.05,15.0,7.0,151815.82804179797
0.09,1.05,15.0,7.0,159415.09488945722
0.1,1.05,15.0,7.0,169373.38933132263
0.14,0.9,15.0,7.0,130157.68827665411
0.13,0.9,15.0,7.0,129793.34171542106
0.120000005,0.9,15.0,7.0,164446.1187432001
0.07,0.9,15.0,7.0,124885.57534853615
0.05,0.9,15.0,7.0,180368.5431641113
0.060000002,0.9,15.0,7.0,169248.84851846693
0.08,0.9,15.0,7.0,166253.01016976402
0.09,0.9,15.0,7.0,114024.53195000159
0.1,0.9,15.0,7.0,131872.59637720505
0.11,0.9,15.0,7.0,141435.14362136304
0.14,1.5,15.0,7.0,119120.43695021894
0.13,1.5,15.0,7.0,156969.07599367076
0.120000005,1.5,15.0,7.0,127692.36330377607
0.11,1.5,15.0,7.0,121631.40696092772
0.07,1.5,15.0,7.0,154936.2683659179
0.05,1.5,15.0,7.0,112707.78904297335
0.060000002,1.5,15.0,7.0,142505.15794197808
0.08,1.5,15.0,7.0,136310.3033379284
0.09,1.5,15.0,7.0,101027.87238927415
0.1,1.5,15.0,7.0,129434.80004778062
0.14,1.35,15.0,7.0,149103.18820665142
0.13,1.35,15.0,7.0,150687.5166143606
0.120000005,1.35,15.0,7.0,148566.96533127062
0.11,1.35,15.0,7.0,154532.688085131
0.07,1.35,15.0,7.0,161766.13626883278
0.05,1.35,15.0,7.0,156273.69124771724
0.060000002,1.35,15.0,7.0,115504.22474438559
0.08,1.35,15.0,7.0,127085.55665582763
0.09,1.35,15.0,7.0,161395.86415591012
0.1,1.35,15.0,7.0,156529.41574255298
0.14,1.2,15.0,7.0,114279.29312262968
0.13,1.2,15.0,7.0,180372.27792798303
0.120000005,1.2,15.0,7.0,130600.10388837065
0.11,1.2,15.0,7.0,168714.27944768177
0.07,1.2,15.0,7.0,135573.31957776967
0.05,1.2,15.0,7.0,170496.27001013383
0.060000002,1.2,15.0,7.0,149910.64277205075
0.08,1.2,15.0,7.0,152951.73221771233
0.09,1.2,15.0,7.0,152504.5214110797
0.1,1.2,15.0,7.0,142583.6284788496
0.14,1.8,17.5,5.0,108357.99517765932
0.14,1.8,12.5,10.0,126800.4734936817
0.13,1.8,17.5,5.0,116007.69623720495
0.13,1.8,12.5,10.0,159744.05732245411
0.120000005,1.8,17.5,5.0,158234.1128646861
0.120000005,1.8,12.5,10.0,142938.18640454393
0.11,1.8,17.5,5.0,172111.7366850543
0.11,1.8,12.5,10.0,137302.27975284585
0.07,1.8,17.5,5.0,160025.3698251679
0.07,1.8,12.5,10.0,139718.82721998714
0.060000002,1.8,17.5,5.0,104976.59982737037
0.060000002,1.8,12.5,10.0,166828.2998953369
0.05,1.8,17.5,5.0,178287.9138654198
0.05,1.8,12.5,10.0,153818.708389119
0.08,1.8,12.5,10.0,171130.66321511613
0.08,1.8,17.5,5.0,130691.9882324084
0.09,1.8,12.5,10.0,135387.8407854014
0.09,1.8,17.5,5.0,149211.1139326167
0.1,1.8,12.5,10.0,146226.26963915123
0.1,1.8,17.5,5.0,160080.75249901987
0.14,1.95,17.5,5.0,143324.62471548098
0.14,1.95,12.5,10.0,177984.95348643098
0.13,1.95,17.5,5.0,147580.60280862774
0.13,1.95,12.5,10.0,142902.9561723344
0.120000005,1.95,17.5,5.0,148831.71342250172
0.120000005,1.95,12.5,10.0,134409.99439117708
0.11,1.95,17.5,5.0,145551.10890513886
0.11,1.95,12.5,10.0,140826.66274562603
0.07,1.95,17.5,5.0,145020.54569479846
0.07,1.95,12.5,10.0,156042.79380541382
0.060000002,1.95,17.5,5.0,144219.4136213546
0.060000002,1.95,12.5,10.0,158542.84135087553
0.05,1.95,12.5,10.0,141524.5920081674
0.05,1.95,17.5,5.0,148761.57409589872
0.08,1.95,12.5,10.0,120735.58853445669
0.08,1.95,17.5,5.0,115465.16241524341
0.09,1.95,12.5,10.0,152902.67795549153
0.09,1.95,17.5,5.0,102110.44804879653
0.1,1.95,12.5,10.0,118775.08309051915
0.1,1.95,17.5,5.0,156547.11848743126
0.14,2.1,17.5,5.0,149865.76032633317
0.14,2.1,12.5,10.0,107660.78122630446
0.13,2.1,17.5,5.0,141158.05750880847
0.13,2.1,12.5,10.0,154864.32182222413
0.120000005,2.1,17.5,5.0,174303.69497790068
0.120000005,2.1,12.5,10.0,133085.2061579064
0.11,2.1,17.5,5.0,140909.05387733906
0.11,2.1,12.5,10.0,111441.53894415352
0.07,2.1,17.5,5.0,165647.32530249882
0.07,2.1,12.5,10.0,150312.60589492955
0.060000002,2.1,17.5,5.0,166652.10399049593
0.060000002,2.1,12.5,10.0,149366.78715625373
0.05,2.1,12.5,10.0,133665.9572541003
0.05,2.1,17.5,5.0,153080.47959992677
0.08,2.1,12.5,10.0,144643.9213430549
0.08,2.1,17.5,5.0,137974.20178039928
0.09,2.1,12.5,10.0,120399.1900590084
0.09,2.1,17.5,5.0,155556.3348412567
0.1,2.1,12.5,10.0,116850.18999636671
0.1,2.1,17.5,5.0,149779.43787525222
0.14,1.5,17.5,5.0,149953.67681543372
0.14,1.5,12.5,10.0,119799.70329048233
0.13,1.5,17.5,5.0,150350.62989061628
0.13,1.5,12.5,10.0,114832.95442065777
0.120000005,1.5,17.5,5.0,138685.06030407915
0.120000005,1.5,12.5,10.0,111534.75167052087
0.11,1.5,17.5,5.0,175253.767926811
0.11,1.5,12.5,10.0,143673.0353753229
0.07,1.5,17.5,5.0,160493.21368249186
0.07,1.5,12.5,10.0,156565.40562089154
0.05,1.5,17.5,5.0,133874.15479572248
0.05,1.5,12.5,10.0,153912.8528349247
0.060000002,1.5,12.5,10.0,117070.95504888211
0.060000002,1.5,17.5,5.0,135703.9855781395
